id,VENTAS_MES_ANTERIOR,POTTOT,REMUNERACION_TOTAL,CYG,COD_DEPTO,CPAM,GRUPOS4,ANOS_ESPACIO,Anomaly_Score,Group
709550211,12500000,1.0,800000.0,10050000,23,1,3,3,-0.04820879667332269,Outlier
709578511,1300000,1.0,0.0,740000,41,1,4,2,0.02227747143313937,Normal
709591312,1040000,0.0,0.0,740000,44,1,2,5,0.0006470735608407954,Outlier
709592311,1616000,0.0,0.0,896000,44,1,3,2,0.04365314168166745,Normal
709593611,1736000,0.0,0.0,896000,44,1,3,3,0.04797470353447629,Normal
709600511,200000,0.0,0.0,0,44,1,4,1,0.029876053046231126,Normal
709634311,1550000,0.0,0.0,1284000,52,0,4,1,0.009341954555948034,Normal
709674211,800000,0.0,0.0,250000,68,1,3,5,0.04865624929001444,Normal
709682811,800000,0.0,0.0,430000,70,1,4,4,0.04397311881852364,Normal
709688714,1000000,0.0,0.0,400000,70,1,3,3,0.04085309981033938,Normal
709695015,500000,0.0,0.0,235000,73,1,3,1,0.023094915383610148,Normal
709703011,500000,1.0,60000.0,140000,76,1,3,5,0.037885970961548,Normal
709708111,1600000,0.0,0.0,826576,76,1,4,1,0.04012109810966211,Normal
709708213,288000,0.0,0.0,0,76,1,3,5,0.053784161543765724,Normal
709709312,6900000,1.0,1000000.0,5290000,76,1,3,5,-0.0040228548799288825,Outlier
709737511,2000000,0.0,0.0,1446000,5,1,3,3,0.050980578299190435,Normal
709741911,2995294,0.0,0.0,1791632,13,1,3,4,0.048447044170074255,Normal
709742211,1400000,0.0,0.0,820000,13,1,3,4,0.052302944688350575,Normal
709748411,2860000,0.0,0.0,1660000,17,1,4,5,0.03399852380744238,Normal
709761011,2700000,0.0,0.0,1500000,44,1,3,4,0.04921291723417728,Normal
709767712,2000000,0.0,0.0,1509000,50,1,3,2,0.040727296531591003,Normal
709769911,2640000,1.0,0.0,1824000,52,0,4,5,0.007852365195168916,Normal
709818211,1200000,0.0,0.0,703000,5,0,3,5,0.0296746663758191,Normal
709823211,1400000,0.0,0.0,1146000,5,0,4,3,0.030304097101062185,Normal
709829611,1600000,0.0,0.0,700000,5,1,4,5,0.05143891698484393,Normal
709832641,1600000,1.0,600000.0,0,8,1,3,5,0.021942485728733307,Normal
709863611,1300000,0.0,0.0,680000,19,1,3,5,0.043185107273162486,Normal
709871311,2100000,1.0,0.0,1250000,23,1,4,3,0.02118927792525526,Normal
709871611,420000,0.0,0.0,150000,23,1,3,5,0.03696118035953205,Normal
709885611,2100000,1.0,0.0,1370000,27,1,3,4,0.024845199387597747,Normal
709890011,6000000,1.0,0.0,3125000,41,1,4,2,0.008229745293527536,Normal
709909912,3000000,0.0,0.0,2120000,54,1,3,4,0.034422129550919715,Normal
709912911,1274000,0.0,0.0,790400,63,1,4,2,0.042060885181263406,Normal
709916511,1003000,0.0,0.0,644800,63,1,4,5,0.044253150855658584,Normal
709940911,1200000,0.0,0.0,900000,76,0,3,5,0.035307399558348634,Normal
709949812,1000000,0.0,0.0,395000,88,1,3,5,0.01747004820847299,Normal
709976512,1700000,0.0,0.0,900000,13,0,4,2,0.0230131714466869,Normal
709976911,1100000,0.0,0.0,500000,44,0,3,2,0.02623329301238214,Normal
709979012,1980000,0.0,0.0,1770000,70,0,4,5,0.0174491493202578,Normal
710041711,960000,1.0,0.0,600000,8,1,4,2,0.038138882789490784,Normal
710044314,1040000,0.0,0.0,840000,8,1,4,3,0.04955252054160973,Normal
710051314,995000,1.0,0.0,890000,8,1,4,1,0.030238251352032,Normal
710066512,1500000,0.0,0.0,900000,11,1,3,5,0.044111453808687154,Normal
710100711,1700000,0.0,0.0,109000,18,1,3,5,0.04727795295428831,Normal
710104711,1800000,0.0,0.0,850000,18,1,3,5,0.04798670745516593,Normal
710120411,1480000,0.0,0.0,705029,20,1,4,1,0.03105093084198683,Normal
710125011,2500000,0.0,0.0,1600000,20,1,2,5,-0.008914895547194157,Outlier
710157311,620000,0.0,0.0,200000,44,1,3,5,0.05029652773674545,Normal
710159911,4420000,0.0,0.0,1420000,44,1,3,5,0.04596169005302615,Normal
710164012,5250000,0.0,0.0,4200000,47,1,4,5,0.029067565260154873,Normal
710191111,300000,0.0,0.0,160000,52,0,4,1,0.008731372852789857,Normal
710221011,1000000,0.0,0.0,350000,66,1,4,4,0.043370107435971424,Normal
710247211,400000,0.0,0.0,105000,73,1,3,3,0.03408950275363565,Normal
710255921,2150000,1.0,0.0,1260000,76,1,4,2,0.04112890748283014,Normal
710262411,1350000,1.0,285000.0,458574,76,1,4,3,0.03225446021342513,Normal
710265011,1400000,0.0,0.0,1050000,76,1,2,4,0.0001720331963879461,Outlier
710266111,1510000,0.0,0.0,1013094,76,1,4,1,0.0397456085632572,Normal
710344911,1000000,0.0,0.0,650000,73,0,4,5,0.01724561232071472,Normal
710397611,1500000,0.0,0.0,1482000,8,1,3,5,0.06002028888660486,Normal
710550011,4800000,1.0,0.0,3500000,47,1,3,5,0.02432325166808422,Normal
710559811,1900000,0.0,0.0,1150000,50,1,4,5,0.04406036558429455,Normal
710603611,1084000,0.0,0.0,484000,63,1,3,5,0.041817975961041726,Normal
710630911,650000,0.0,0.0,400000,68,1,3,5,0.04813230353532205,Normal
710675011,1600000,1.0,240000.0,636000,76,1,4,5,0.03130596559145528,Normal
710708014,1000000,0.0,0.0,120000,8,0,3,5,0.03304302948203569,Normal
710710311,4050000,0.0,0.0,3209000,8,0,4,2,0.020559994853021804,Normal
710711311,2700000,1.0,0.0,2001000,8,0,4,5,0.02399784297239681,Normal
710712011,14900000,1.0,600000.0,11355000,8,0,4,5,-0.05169171109432874,Outlier
710715011,550000,0.0,0.0,476500,8,0,4,1,0.020533194196760057,Normal
710722912,342000,0.0,0.0,304000,70,0,3,3,0.01845310265685558,Normal
710732611,2400000,0.0,0.0,1500000,25,0,4,2,0.009171175824510821,Normal
710732912,2500000,1.0,0.0,2100000,25,0,3,5,0.0018437900250176421,Normal
710748711,1400000,0.0,0.0,575000,18,0,4,5,0.016344546074941235,Normal
710755812,1950000,2.0,320000.0,855000,18,0,3,2,-0.023696219836320538,Outlier
710815911,18000000,3.0,1920000.0,9740000,5,0,4,3,-0.11770665850638361,Outlier
710819112,1600000,0.0,0.0,604000,5,0,4,5,0.028601230316218876,Normal
710820511,5400000,0.0,0.0,4850000,23,0,3,3,-0.0003315165280541772,Outlier
710821811,730000,0.0,0.0,400000,23,0,4,4,0.013465668483047907,Normal
710825311,1600000,0.0,0.0,1090000,23,0,4,4,0.013103409778431486,Normal
710844512,2450833,0.0,0.0,971667,5,1,3,5,0.056406813396774,Normal
710846011,2450833,0.0,0.0,1219000,5,1,3,5,0.055426861148924256,Normal
710860913,2500000,0.0,0.0,1588000,8,1,3,5,0.05949906685443351,Normal
710861111,750000,0.0,0.0,362000,8,1,4,5,0.05053094351364161,Normal
710862413,7280000,0.0,0.0,5898000,8,1,4,4,0.02705803680471867,Normal
710864011,6440000,0.0,0.0,4838000,8,1,3,4,0.0419830651124558,Normal
710887912,6000000,0.0,0.0,3098000,13,1,4,5,0.03469451029236585,Normal
710895411,7800000,1.0,0.0,6085000,13,1,4,4,0.014818637584481011,Normal
710928511,8400000,0.0,0.0,7200000,17,1,3,5,0.016103690638934555,Normal
710938011,1350000,0.0,0.0,800000,18,1,3,5,0.04755663666796846,Normal
710938411,1100000,0.0,0.0,400000,18,1,2,5,-0.00999186254684285,Outlier
710941311,1800000,0.0,0.0,40000,18,1,3,5,0.0468196204307461,Normal
710957411,1850000,0.0,0.0,1550000,19,1,3,5,0.041758733152038485,Normal
710997411,1500000,2.0,300000.0,1000000,27,1,4,4,-0.0037495069103421104,Outlier
710997514,600000,0.0,0.0,370000,27,1,3,5,0.041198933753882325,Normal
711001811,1100000,0.0,0.0,725000,27,1,4,1,0.018615931095869145,Normal
711024811,5180000,0.0,0.0,3180000,44,1,3,4,0.04134388975226854,Normal
711031911,12000000,0.0,0.0,9000000,44,1,3,1,-0.015653920683705996,Outlier
711050111,3500000,3.0,0.0,1337000,50,1,4,5,-0.0010632722470298658,Outlier
711080112,5100000,0.0,0.0,4530000,54,1,3,4,0.02130152921462279,Normal
711094011,900000,0.0,119875.0,45000,54,1,3,5,0.02747862072498686,Normal
711099612,1800000,0.0,0.0,1000000,63,1,4,4,0.042962936777090566,Normal
711103211,300000,0.0,0.0,40000,63,1,3,4,0.039626625024788184,Normal
711106112,2500000,0.0,0.0,1480000,63,1,3,2,0.03355137254993043,Normal
711126011,3000000,0.0,0.0,1515000,68,1,4,2,0.035682176189189625,Normal
711131111,700000,0.0,0.0,400000,68,1,3,5,0.04852718775975354,Normal
711141111,700000,0.0,0.0,390000,70,1,4,5,0.043042763497190925,Normal
711141411,1600000,0.0,0.0,830000,70,1,4,5,0.04116687967072624,Normal
711154911,1930000,0.0,0.0,1020000,73,1,3,5,0.042770980807983354,Normal
711166611,1800000,0.0,0.0,890000,73,1,3,4,0.039867326535811876,Normal
711169611,1000000,0.0,0.0,590000,76,1,4,5,0.051559419939541634,Normal
711173712,1340000,1.0,0.0,540000,76,1,3,5,0.043929684748622966,Normal
711179011,400000,0.0,0.0,270000,76,1,4,2,0.04689713827648134,Normal
711179314,650000,0.0,0.0,150000,76,0,3,3,0.029532587774358982,Normal
711181512,3055000,1.0,0.0,1135000,76,1,4,4,0.04262640254485302,Normal
711239718,2000000,0.0,0.0,1212000,63,0,4,2,0.024041074528220116,Normal
711250611,1200000,0.0,0.0,690000,13,1,3,4,0.05271921528086221,Normal
711250911,2000000,0.0,0.0,1000000,13,1,4,5,0.04859143277947494,Normal
711276211,980000,0.0,0.0,380000,44,1,3,4,0.05273268987390563,Normal
711276212,980000,0.0,0.0,380000,44,1,3,4,0.05273268987390563,Normal
711278412,1500000,0.0,0.0,300000,47,1,3,5,0.04529392840475817,Normal
711297611,750000,0.0,0.0,220000,66,1,4,2,0.03714221559361542,Normal
711327311,3750000,0.0,0.0,3120000,8,0,3,5,0.029260642792837008,Normal
711332311,4200000,0.0,0.0,2000000,13,0,3,5,0.022252884845001167,Normal
711337411,900000,0.0,0.0,0,44,0,4,1,0.01604989462124171,Normal
711347311,1000000,0.0,0.0,24000,47,0,3,5,0.026113283082242335,Normal
711352911,950000,0.0,0.0,0,47,0,3,4,0.025453050053067135,Normal
711357914,2865000,1.0,0.0,2195000,47,0,4,1,0.0048726990012706965,Normal
711359112,3300000,0.0,0.0,2520000,47,0,3,4,0.023813573121081955,Normal
711361211,2200000,0.0,0.0,1152000,47,0,4,1,0.01748979429772308,Normal
711377711,13000000,1.0,800000.0,11020000,20,0,3,5,-0.0623276796073286,Outlier
711432011,1560000,0.0,0.0,1030000,54,0,4,3,0.007078887505635668,Normal
711452811,5700000,0.0,0.0,5000000,52,0,4,3,0.00011994338139448626,Outlier
711459714,2200000,1.0,0.0,1236000,19,0,4,2,0.001954105542454107,Normal
711508311,900000,0.0,0.0,600000,73,0,3,5,0.019827096231430776,Normal
711523011,1500000,0.0,0.0,885000,5,0,4,3,0.03130977791245146,Normal
711553212,1400000,0.0,0.0,540000,5,1,3,5,0.058839229893770634,Normal
711560412,2500000,0.0,0.0,1250000,5,1,4,4,0.04925230175605138,Normal
711565022,1700000,0.0,0.0,1000000,5,1,3,4,0.05601041580625553,Normal
711576711,5400000,0.0,0.0,4024000,8,1,4,5,0.04035359040734469,Normal
711579021,1650000,0.0,0.0,830000,8,1,4,5,0.05258250400805266,Normal
711585111,2670000,0.0,0.0,2095000,8,1,3,4,0.05398062110289292,Normal
711598811,2000000,0.0,0.0,1300000,11,1,3,5,0.04223533749597934,Normal
711605915,1700000,0.0,0.0,840000,13,1,3,2,0.0455750651838133,Normal
711611711,1931666,0.0,0.0,1174999,13,1,4,1,0.03690672315059622,Normal
711612111,78000,0.0,0.0,170000,13,1,4,5,0.04673897344562472,Normal
711613811,1851766,0.0,0.0,1114193,13,1,4,3,0.04704074683161755,Normal
711614912,5400000,0.0,0.0,4190000,13,1,3,3,0.03261913877118221,Normal
711615213,4350000,1.0,0.0,3300000,13,1,4,4,0.03533741929340473,Normal
711649411,2000000,0.0,0.0,750000,18,1,3,5,0.04777446796671973,Normal
711650611,900000,0.0,0.0,0,18,1,4,5,0.03914671337704707,Normal
711658511,1811860,0.0,0.0,290000,18,1,3,3,0.03828553665450377,Normal
711677212,300000,0.0,0.0,0,20,1,4,5,0.03586316003735299,Normal
711678412,1220000,0.0,0.0,220000,20,1,4,5,0.03862910637592745,Normal
711679111,800000,1.0,0.0,400000,20,1,4,2,0.02542407927700233,Normal
711684811,3120000,0.0,0.0,1330000,20,1,4,2,0.03509929145783204,Normal
711699912,400000,0.0,0.0,91000,23,1,4,1,0.019278946203340974,Normal
711701711,5000000,1.0,0.0,3330000,25,0,3,4,-0.005237483111322681,Outlier
711702111,4500000,0.0,0.0,3060000,25,0,4,3,0.004353331654962166,Normal
711732711,812000,0.0,0.0,412000,44,1,3,4,0.05245591582239158,Normal
711735411,1612000,0.0,0.0,912000,44,1,4,3,0.04496685814141587,Normal
711735412,1312000,0.0,0.0,912000,44,1,2,4,-0.0019838622614748204,Outlier
711735416,1312000,0.0,0.0,912000,44,1,2,1,-0.018276953382909286,Outlier
711735611,720000,0.0,0.0,469461,44,1,3,5,0.05144725532639918,Normal
711738412,3500000,0.0,0.0,2000000,44,1,3,3,0.04395021317715843,Normal
711755711,3200000,1.0,600000.0,2060000,47,1,4,5,0.01228337441443925,Normal
711761416,5000000,1.0,700000.0,3410000,50,1,4,1,-0.007130076989733579,Outlier
711768511,1800000,0.0,0.0,990000,50,1,3,3,0.04509682609202745,Normal
711768512,1300000,0.0,0.0,690000,50,1,3,2,0.0415492720053218,Normal
711798012,1680000,1.0,0.0,910000,54,1,4,2,0.019139567939875837,Normal
711798612,1200000,0.0,0.0,775000,54,1,4,1,0.022990450624392717,Normal
711802811,2000000,0.0,0.0,980000,63,1,4,1,0.0336470199704168,Normal
711812813,1200000,0.0,285000.0,760000,63,1,4,5,0.02985755084953888,Normal
711816511,1500000,0.0,0.0,530000,66,1,4,5,0.04076048976985561,Normal
711817311,1200000,0.0,0.0,522000,66,1,4,5,0.04098164143016071,Normal
711826211,1600000,0.0,0.0,800000,66,1,3,5,0.04343737795227179,Normal
711833412,700000,0.0,0.0,330000,68,1,3,2,0.041252640786736294,Normal
711845111,900000,0.0,0.0,700000,70,1,3,5,0.044217848991440684,Normal
711848511,800000,0.0,0.0,300000,70,1,4,4,0.044076674738230195,Normal
711852511,900000,0.0,0.0,400000,70,1,3,5,0.04468802510039505,Normal
711855911,1300000,0.0,0.0,600000,70,1,4,4,0.042971876446931276,Normal
711855912,1800000,0.0,0.0,900000,70,1,4,2,0.03503550433091344,Normal
711863212,1200000,1.0,0.0,570000,73,1,4,2,0.021547624696165394,Normal
711878821,680000,1.0,0.0,630000,76,1,4,1,0.030888587312488763,Normal
711885711,1665000,0.0,0.0,765000,76,1,3,4,0.05485833723376006,Normal
711922112,3800000,0.0,0.0,3300000,70,0,3,5,0.011552930601818685,Normal
711926111,1800000,0.0,0.0,918000,70,0,4,3,0.020938165353439696,Normal
711931411,2400000,1.0,0.0,1385000,20,0,4,2,0.00786201777747448,Normal
711943711,7000000,1.0,900000.0,4550000,54,0,3,5,-0.041839731149321845,Outlier
711949511,2500000,0.0,0.0,1790000,76,0,4,2,0.027120420743695733,Normal
711965811,200000,0.0,0.0,120000,23,0,3,5,0.017493924650672888,Normal
711974711,980000,1.0,0.0,440000,27,0,4,4,0.004487189936090468,Normal
711990011,750000,0.0,0.0,520000,13,1,2,5,0.0024874485947166507,Normal
712024112,2000000,1.0,0.0,850000,50,1,4,4,0.03835567189073876,Normal
712029911,1200000,0.0,0.0,740000,52,0,3,5,0.02591815898449956,Normal
712038611,1450000,0.0,0.0,415000,66,1,4,1,0.02969077137668801,Normal
712047111,1800000,0.0,0.0,1000000,68,1,3,4,0.045846845772269704,Normal
712055211,1200000,0.0,0.0,371000,73,1,3,1,0.024406538733328403,Normal
712055511,650000,0.0,0.0,212000,73,1,3,4,0.03916573732441179,Normal
712082811,500000,0.0,0.0,200000,44,0,4,3,0.02633579935847326,Normal
712098911,5200000,1.0,0.0,4175000,41,0,3,4,-0.00441908914326776,Outlier
712108412,6000000,2.0,360000.0,4850000,41,0,3,4,-0.03862396469023918,Outlier
712158311,900000,0.0,0.0,224000,50,0,3,2,0.020341955501366905,Normal
712215811,1800000,0.0,0.0,1584000,5,1,4,5,0.048211483271559115,Normal
712216212,1300000,0.0,0.0,600000,5,0,4,1,0.019122783910672052,Normal
712216911,2300000,0.0,0.0,1500000,5,1,3,2,0.0445369045459396,Normal
712222514,1000000,0.0,0.0,600000,8,1,4,2,0.04712159189045603,Normal
712224911,600000,0.0,0.0,150000,8,1,3,4,0.05365418431930699,Normal
712226011,1800000,0.0,0.0,1050000,8,1,3,3,0.053177824397377185,Normal
712230812,3300000,0.0,0.0,2340000,8,1,4,2,0.043370302184409,Normal
712233916,1000000,0.0,0.0,784000,8,1,3,5,0.05970830688574605,Normal
712238611,800000,0.0,0.0,338000,11,1,4,2,0.034683257923376294,Normal
712258511,200000,0.0,0.0,100000,13,1,3,3,0.04758513596323524,Normal
712276411,4200000,0.0,0.0,3310000,15,1,3,5,0.026893193015918516,Normal
712292512,1320000,0.0,0.0,960000,17,1,3,5,0.05215385333464621,Normal
712304211,3000000,0.0,0.0,1550000,18,1,4,5,0.03635702396983066,Normal
712305411,750000,0.0,0.0,200000,18,1,3,2,0.03304402373818457,Normal
712305511,400000,0.0,0.0,150000,18,1,3,5,0.04402976578783427,Normal
712325311,3120000,0.0,0.0,1050000,20,1,3,1,0.024266578776209972,Normal
712325411,3350000,0.0,0.0,2643892,20,1,4,2,0.03082139800753104,Normal
712332911,1000000,0.0,0.0,104989,20,1,4,5,0.038025771414713985,Normal
712333712,1300000,0.0,0.0,600000,20,1,3,5,0.040424431418186565,Normal
712343712,6000000,0.0,0.0,4844000,25,0,4,5,-0.0059737085110313365,Outlier
712349211,1800000,0.0,0.0,1000000,27,1,3,5,0.03941680340530575,Normal
712368511,1500000,0.0,0.0,985000,41,1,4,2,0.026398574029253684,Normal
712377512,1136000,0.0,0.0,836000,44,1,3,4,0.05206434854116271,Normal
712378511,900000,0.0,0.0,300000,44,1,3,1,0.035290042903322466,Normal
712379011,1600000,0.0,0.0,600000,44,1,3,4,0.05205112901613798,Normal
712384911,3120000,0.0,0.0,2400000,44,1,4,2,0.03664750316285115,Normal
712385011,2750000,0.0,0.0,1750000,44,1,4,5,0.04362007899745375,Normal
712397714,2375000,0.0,0.0,1515000,47,1,3,1,0.028218133114263213,Normal
712406111,1300000,0.0,0.0,415000,50,1,4,2,0.044141582331008455,Normal
712413111,1500000,0.0,0.0,1000000,50,1,4,1,0.03602653552250093,Normal
712418811,2640000,1.0,0.0,1824500,52,1,4,1,0.00630400015510043,Normal
712438811,360000,0.0,0.0,230000,54,1,4,3,0.028649687942824728,Normal
712445011,600000,0.0,0.0,380000,63,1,2,1,-0.019197623533213512,Outlier
712457712,300000,0.0,0.0,100000,63,1,4,2,0.03786217331983695,Normal
712458411,3230000,1.0,200000.0,2430000,63,1,4,5,0.019722717073279154,Normal
712467511,1100000,0.0,90000.0,310000,66,1,3,5,0.037612068762450726,Normal
712497211,900000,0.0,0.0,530000,70,1,3,5,0.044695710828147744,Normal
712512012,2300000,0.0,0.0,1710000,76,1,4,4,0.0494689748259419,Normal
712512621,1166666,0.0,0.0,542222,76,1,4,5,0.051304165893916606,Normal
712519012,3500000,1.0,0.0,1920000,76,1,4,3,0.039275755045909966,Normal
712520412,2500000,0.0,0.0,2175000,76,1,3,4,0.04991698937103505,Normal
712522611,1200000,0.0,0.0,800000,76,1,3,2,0.04756479327715463,Normal
712523211,700000,0.0,0.0,560000,76,1,3,5,0.05680028307726463,Normal
712560611,1800000,0.0,0.0,1200000,17,0,3,3,0.017408695090946585,Normal
712574111,1100000,0.0,0.0,550000,44,0,4,4,0.028448505724648965,Normal
712591011,1000000,1.0,0.0,630000,11,1,4,5,0.02855761093385455,Normal
712599131,300000,0.0,0.0,109084,20,1,4,5,0.03620241489070111,Normal
712648621,1000000,0.0,0.0,450000,5,1,4,2,0.04729237123365985,Normal
712652612,900000,0.0,0.0,500000,5,1,4,4,0.05124567197502191,Normal
712655011,500000,0.0,0.0,0,5,1,3,5,0.05457421307820928,Normal
712656111,2300000,0.0,0.0,1230000,5,1,3,5,0.05573905333308124,Normal
712663611,2600000,0.0,0.0,1300000,8,1,4,5,0.051456855725607584,Normal
712664911,4000000,0.0,0.0,3000000,8,1,4,4,0.044544707650144386,Normal
712682712,1500000,0.0,0.0,0,13,1,3,4,0.051991135862336724,Normal
712686711,1800000,0.0,0.0,1200000,13,1,3,1,0.03631900809245506,Normal
712687913,9000000,0.0,0.0,4520000,13,1,4,5,0.019733920794186188,Normal
712702612,1800000,0.0,0.0,1045000,15,1,4,4,0.029990161253991884,Normal
712728912,660000,0.0,0.0,360000,17,1,3,5,0.05212418494889055,Normal
712748011,2200000,0.0,0.0,1280000,18,1,4,5,0.039383676574992296,Normal
712749411,9200000,0.0,0.0,4032000,18,1,3,5,0.019779060376566144,Normal
712756711,350000,0.0,0.0,200000,18,1,3,4,0.040618576393481196,Normal
712757412,1300000,0.0,0.0,45000,18,1,3,5,0.047127535188746114,Normal
712773411,6600000,1.0,0.0,5500000,19,1,4,3,0.0009670274939184223,Normal
712790811,1405625,0.0,0.0,726750,20,1,4,5,0.039886197870198745,Normal
712797911,2480000,0.0,0.0,1697945,20,1,3,4,0.03756723852685166,Normal
712825511,200000,0.0,0.0,200000,27,1,3,1,0.020571969996357953,Normal
712829811,1600000,1.0,0.0,1560000,27,1,4,5,0.019921545390245637,Normal
712832911,900000,0.0,0.0,400000,27,1,4,5,0.029959094308900775,Normal
712841111,1620000,0.0,0.0,930000,41,1,4,5,0.027440374773407716,Normal
712849212,2100000,1.0,0.0,1268000,41,1,4,2,0.02210906093460578,Normal
712853311,700000,1.0,300000.0,100000,41,1,4,2,0.010120806112509713,Normal
712868311,5218000,1.0,360000.0,4618000,44,1,4,2,0.003778428568660952,Normal
712870711,2350000,0.0,0.0,1350000,44,1,4,4,0.0465619064526435,Normal
712884215,900000,0.0,0.0,50000,47,1,4,5,0.04239587840871678,Normal
712888213,1980000,0.0,0.0,1668000,47,1,4,1,0.0310131021727286,Normal
712894112,1400000,0.0,0.0,896000,50,1,3,1,0.03430040362578371,Normal
712899411,1160000,0.0,0.0,910000,52,1,4,5,0.03202090385991757,Normal
712911711,300000,0.0,0.0,206000,52,1,3,5,0.04028621081656636,Normal
712916411,1236000,0.0,0.0,636000,52,1,4,3,0.030855714509426212,Normal
712933711,900000,0.0,0.0,440000,54,1,3,3,0.03467128743491708,Normal
712933712,2000000,1.0,0.0,1360000,54,1,3,4,0.024434049110594803,Normal
712939811,2200000,0.0,0.0,1620000,54,1,3,5,0.03901930402089914,Normal
712939812,1800000,0.0,0.0,1108000,54,1,3,5,0.04010327733667488,Normal
712980511,4000000,0.0,0.0,2820000,66,1,3,5,0.0327224742748764,Normal
712989711,6900000,0.0,0.0,5424000,68,1,2,5,-0.030616152190825002,Outlier
712990912,1100000,0.0,0.0,510000,68,1,3,2,0.04220395254992014,Normal
713001411,3600000,2.0,0.0,2862000,68,1,4,5,0.006138813747322138,Normal
713002813,1000000,0.0,0.0,600000,68,1,3,2,0.042237586752688794,Normal
713003011,2000000,0.0,0.0,1500000,68,1,3,5,0.04597264160122208,Normal
713007711,850000,0.0,0.0,350000,68,1,3,5,0.04884057268381402,Normal
713039811,1200000,0.0,0.0,900000,73,1,3,5,0.043462620490465745,Normal
713053812,3200000,0.0,0.0,2310000,76,1,4,1,0.03217188881247557,Normal
713072111,2533333,1.0,1084761.0,900000,76,1,2,5,-0.045879804417877035,Outlier
713104611,7000000,1.0,1000000.0,1591471,88,1,4,3,-0.025258886298134078,Outlier
713127412,1400000,0.0,0.0,965000,8,1,4,1,0.040049144733194625,Normal
713127611,250000,0.0,0.0,165000,8,1,3,3,0.05018098840741096,Normal
713130512,1500000,0.0,0.0,592000,25,0,3,5,0.013288915819589176,Normal
713148713,800000,0.0,290000.0,400000,5,1,2,3,-0.01965528192102435,Outlier
713158814,3100000,0.0,0.0,1910000,50,1,3,5,0.04326123683644749,Normal
713180411,3900000,1.0,572000.0,1910000,70,0,4,5,-0.011563248241198126,Outlier
713193512,5000000,0.0,0.0,3150000,5,1,3,5,0.04111447818112336,Normal
713201011,2697812,0.0,0.0,1349067,5,1,3,5,0.05391473220103202,Normal
713208112,100000,0.0,0.0,80000,13,1,3,5,0.051884652003497234,Normal
713208812,12000,0.0,0.0,7000,13,1,3,2,0.044450331720394726,Normal
713209012,2698977,0.0,0.0,1575808,13,1,3,5,0.05053220888423442,Normal
713210511,50000,0.0,0.0,30000,13,1,3,2,0.044543238654101716,Normal
713210512,2698977,0.0,0.0,70000,13,1,3,2,0.042793289775319224,Normal
713223212,1650000,0.0,0.0,1315000,17,1,3,4,0.04438934864704504,Normal
713234411,600000,0.0,0.0,250000,17,1,3,5,0.051783065756316124,Normal
713237511,1920000,0.0,0.0,1066800,18,1,4,2,0.03184570494032351,Normal
713240411,2100000,0.0,0.0,1370000,18,1,4,5,0.03903986596148339,Normal
713241611,1100000,0.0,0.0,0,18,1,4,5,0.03932625008250792,Normal
713242711,1500000,1.0,0.0,800000,18,1,3,4,0.031458062263216444,Normal
713284911,2400000,0.0,0.0,1680000,52,0,3,3,0.01821571898364072,Normal
713299311,1300000,0.0,0.0,480000,66,1,4,4,0.04293550843635903,Normal
713322315,450000,0.0,0.0,200000,70,1,3,1,0.028446940580431776,Normal
713446311,1900000,0.0,0.0,1035000,68,0,3,2,0.020028832654969027,Normal
713452811,770000,0.0,0.0,520000,76,0,3,5,0.034688653451086876,Normal
713483112,360000,1.0,0.0,260000,23,0,4,1,-0.0036226545549862925,Outlier
713493611,5000000,0.0,0.0,3060000,5,1,4,4,0.0346554315303888,Normal
713501111,1000000,0.0,0.0,400000,8,1,3,1,0.03880550137843709,Normal
713506322,980000,0.0,0.0,505600,8,1,3,2,0.04839349824566119,Normal
713518011,300000,0.0,0.0,65000,11,1,3,4,0.043152877482380496,Normal
713522711,2500000,0.0,0.0,1105000,11,1,3,5,0.04186309461852104,Normal
713528011,1000000,0.0,0.0,590000,13,1,3,5,0.05428139351426788,Normal
713530111,1800000,0.0,0.0,1090000,13,1,3,4,0.05180486047395768,Normal
713533411,900000,0.0,0.0,300000,13,1,3,1,0.038559528230993685,Normal
713537216,3000000,1.0,0.0,1830000,13,1,4,1,0.027244693215025595,Normal
713546311,2520000,0.0,0.0,1941000,15,1,4,2,0.023134540638635424,Normal
713568111,1805384,0.0,0.0,895446,18,1,4,4,0.03968946249804629,Normal
713587312,450000,0.0,0.0,510000,19,1,3,4,0.039494634917043345,Normal
713618812,600000,1.0,0.0,400000,25,0,3,5,0.002694692524910232,Normal
713627811,1150000,0.0,0.0,345000,27,1,4,4,0.03177279031312878,Normal
713649211,2950000,1.0,0.0,1850000,44,1,3,5,0.035221675498938704,Normal
713651512,700000,0.0,0.0,200000,44,1,3,5,0.05041465514719472,Normal
713668611,3600000,1.0,0.0,2049000,47,1,4,3,0.028879650111198266,Normal
713671811,1250000,0.0,0.0,886000,47,1,4,1,0.03281776794591289,Normal
713680511,300000,0.0,0.0,168000,50,1,3,2,0.039089783886065294,Normal
713697111,600000,0.0,0.0,472000,52,1,4,5,0.031622349966251566,Normal
713714111,3100000,0.0,0.0,2250000,54,1,4,2,0.02385986658070408,Normal
713727611,912000,0.0,0.0,508800,63,1,4,5,0.04436717134511179,Normal
713730212,1200000,0.0,0.0,491000,63,1,4,5,0.044216675779218395,Normal
