id,VENTAS_MES_ANTERIOR,POTTOT,REMUNERACION_TOTAL,CYG,COD_DEPTO,CPAM,GRUPOS4,UBICA,IDRUT,REG_CONT,CAMCOMER,Anomaly_Score,Group
213273711,550000,0.0,0.0,585000,19,1,2,3,1,2,0,-0.03371713591701701,Outlier
213274711,2560000,1.0,2305548.0,1985380,19,1,3,1,1,1,1,-0.01973850222979508,Outlier
213275813,154285,0.0,0.0,848000,19,1,4,3,1,2,1,-0.009696273780510781,Outlier
213276611,500000,0.0,110000.0,500000,19,1,4,1,0,4,0,0.02824575330147351,Normal
213277111,800000,1.0,300000.0,1005619,19,1,3,1,1,3,1,0.02404219162586574,Normal
213279211,3000000,0.0,0.0,2517713,19,1,3,1,1,3,1,0.02746606692680145,Normal
213280311,1227200,0.0,0.0,1613466,19,1,3,1,1,2,1,0.005874605838494899,Normal
213285512,250000,0.0,0.0,486000,19,1,4,3,0,4,0,0.04532788031126457,Normal
213288514,2560000,2.0,1200000.0,9257980,19,1,3,1,1,1,1,-0.02028922769029206,Outlier
213289911,5500000,1.0,0.0,3244000,19,1,3,3,1,4,0,0.021146662907473968,Normal
213293212,3600000,2.0,0.0,2675000,19,1,4,3,0,3,0,0.02117537732262083,Normal
213294411,2700000,0.0,0.0,2765000,19,1,4,1,0,4,0,0.027834583449136117,Normal
213303111,650000,0.0,0.0,300000,20,1,4,3,0,3,0,0.017166665413883522,Normal
213312811,3000000,0.0,300000.0,830000,20,1,4,1,1,2,0,-0.023263973986440964,Outlier
213313211,500000,0.0,0.0,230000,20,1,2,3,0,3,0,-0.002806434713622383,Outlier
213315912,250000,0.0,0.0,200000,20,1,4,3,1,4,1,-0.002635742083521939,Outlier
213315917,730000,0.0,0.0,185274,20,1,2,3,0,4,0,0.00841551951345626,Normal
213316612,1200000,0.0,0.0,520000,20,1,2,3,1,2,0,-0.04824241583376755,Outlier
213317111,738750,1.0,0.0,190426,20,1,2,3,0,3,0,-0.0075767511814243006,Outlier
213318613,1200000,0.0,0.0,480000,20,1,4,3,0,3,0,0.01734242397015239,Normal
213319911,1339562,0.0,0.0,313366,20,1,4,3,0,3,0,0.017134911849737915,Normal
213322211,350000,0.0,0.0,570000,20,1,4,3,0,3,0,0.017027780569249924,Normal
213322412,738750,0.0,0.0,220585,20,1,2,1,0,4,0,-0.010722018614890423,Outlier
213323411,1801769,1.0,2267019.0,388189,20,1,4,1,0,3,0,-0.007035381577255806,Outlier
213327311,1800000,0.0,0.0,1340000,20,1,3,3,0,3,0,0.025221688703817715,Normal
213329011,1442419,0.0,0.0,736221,20,1,3,1,1,3,1,0.014293548120333158,Normal
213332911,941875,0.0,0.0,626250,20,1,4,3,0,3,0,0.017536151638238198,Normal
213333311,738750,0.0,0.0,190426,20,1,2,1,0,3,0,-0.017663802346433846,Outlier
213337011,3300000,0.0,0.0,1680000,20,1,4,3,0,4,0,0.025860926319811222,Normal
213339612,5000000,0.0,260000.0,3190000,20,1,3,3,1,1,1,-0.035550182522177426,Outlier
213340811,738750,1.0,0.0,190426,20,1,2,3,0,3,0,-0.0075767511814243006,Outlier
213347711,300000,0.0,0.0,0,20,1,4,3,0,4,0,0.028337269961698094,Normal
213348813,3680000,0.0,0.0,2380000,20,1,3,3,0,4,0,0.028398645413017558,Normal
213355112,1000000,0.0,0.0,380000,20,1,2,3,0,3,0,-0.002151156286843937,Outlier
213356412,738750,0.0,0.0,0,20,1,2,3,0,3,0,-0.002888902618207481,Outlier
213361012,800000,0.0,0.0,430000,23,1,3,1,0,4,0,0.031946278945349564,Normal
213364313,1000000,0.0,0.0,415000,23,1,3,1,0,4,0,0.03193877033476071,Normal
213364911,8000000,0.0,0.0,7130000,23,1,2,3,0,3,0,-0.007190932904826931,Outlier
213366311,2000000,1.0,0.0,1305000,23,1,4,3,0,4,0,0.03398869578229368,Normal
213366911,2600000,0.0,0.0,2300000,23,1,3,1,0,4,0,0.029847446265491993,Normal
213367011,8000000,1.0,380000.0,6810000,23,1,3,1,1,1,1,-0.01924470204789221,Outlier
213368011,1300000,1.0,0.0,891000,23,1,4,3,0,4,0,0.03468272479639017,Normal
213369612,1600000,1.0,575000.0,160000,23,1,3,3,0,4,0,0.02570671563722355,Normal
213371411,270000,0.0,0.0,211000,23,1,3,3,0,4,0,0.04137228161118388,Normal
213372413,1300000,0.0,0.0,640000,23,1,4,1,0,4,0,0.02832315180926264,Normal
213375311,1000000,0.0,0.0,700000,23,1,4,3,0,3,0,0.03283353670040871,Normal
213376111,1100000,0.0,0.0,675000,23,1,3,1,0,4,0,0.03202423278182723,Normal
213377014,3900000,1.0,0.0,3105000,23,1,4,3,0,4,0,0.028574458453139037,Normal
213377411,500000,0.0,0.0,235000,23,1,3,3,0,4,0,0.041836547080602714,Normal
213379112,250000,0.0,0.0,115000,23,1,2,3,0,4,0,0.016789018701349284,Normal
213380111,2097500,0.0,0.0,1482840,23,1,3,1,0,4,0,0.03134905182920064,Normal
213382911,3500000,1.0,0.0,3015000,23,1,3,1,1,3,1,0.023386333074046774,Normal
213384311,10000000,0.0,0.0,8016000,23,1,3,3,1,2,0,-0.019684959751401696,Outlier
213386611,500000,0.0,0.0,70000,23,1,3,1,0,4,0,0.030925586251152066,Normal
213386614,1000000,0.0,0.0,450000,23,1,3,1,0,4,0,0.031963084872045494,Normal
213386812,5000000,1.0,263000.0,3200000,23,1,4,3,1,3,1,0.009570669803496128,Normal
213387012,600000,0.0,0.0,470000,23,1,3,3,0,4,0,0.04213223837092464,Normal
213387911,1000000,0.0,0.0,610000,23,1,3,3,1,3,1,0.024868132021494755,Normal
213388611,6300000,1.0,0.0,5130000,23,1,3,1,1,3,1,0.02083307521296835,Normal
213392411,2000000,0.0,290000.0,2677757,23,1,4,3,1,3,1,0.013172653858722468,Normal
213395811,1900000,0.0,0.0,1120000,23,1,4,3,1,4,0,0.02968881116004156,Normal
213398312,1600000,1.0,0.0,1430000,23,1,3,3,0,3,0,0.03424585807112366,Normal
213398811,1800000,1.0,450000.0,908000,23,1,3,3,1,3,1,0.018389482778193467,Normal
213399711,1250000,0.0,0.0,1100000,23,1,4,3,0,4,0,0.041083872528921754,Normal
213403911,1200000,0.0,0.0,200000,23,1,4,3,0,4,0,0.04134928293937047,Normal
213406016,500000,0.0,0.0,300000,23,1,2,3,0,4,0,0.01728223089077817,Normal
213411011,4400000,1.0,0.0,3660000,23,1,3,3,1,3,1,0.01832409527618222,Normal
213413511,700000,0.0,0.0,170000,23,1,2,3,0,3,0,0.009569666238373001,Normal
213414311,85000,0.0,0.0,22000,23,1,2,3,0,4,0,0.01645866628966684,Normal
213414511,2000000,0.0,0.0,1720000,23,1,3,1,0,4,0,0.030927770203323594,Normal
213417012,1200000,1.0,0.0,600000,23,1,2,3,0,3,0,0.004729048339069774,Normal
213422512,900000,0.0,0.0,827000,27,1,3,3,0,4,0,0.045050443655971134,Normal
213423213,5000000,1.0,800000.0,1760000,27,1,2,1,0,4,0,-0.014385316357929064,Outlier
213423911,700000,0.0,0.0,1463000,27,1,3,1,0,4,0,0.03203509468927959,Normal
213425311,400000,0.0,0.0,290000,27,1,4,3,0,4,0,0.042872566620864694,Normal
213427311,1257500,1.0,0.0,995000,27,1,3,3,0,4,0,0.03739052275388034,Normal
213427711,1800000,0.0,0.0,210000,27,1,4,3,0,4,0,0.04229554715017875,Normal
213431114,3000000,0.0,0.0,2000000,27,1,3,3,0,4,0,0.04083114449116552,Normal
213433511,1228571,0.0,0.0,143000,27,1,4,3,0,4,0,0.04272941499434824,Normal
213437611,2800000,1.0,0.0,1220000,27,1,3,3,0,3,0,0.027651870028782673,Normal
213447112,900000,0.0,0.0,1877000,27,1,4,3,1,2,0,-0.012795240883317448,Outlier
213450911,1400000,1.0,0.0,508000,27,1,3,1,0,3,0,0.021145836453680567,Normal
213454111,2240000,0.0,0.0,400000,27,1,4,3,0,4,0,0.04191744937992873,Normal
213462511,900000,0.0,0.0,500000,27,1,2,3,0,4,0,0.02285557578032103,Normal
213462911,2400000,1.0,1641048.0,1009402,27,1,4,1,0,4,0,0.01120998645815107,Normal
213470711,1800000,0.0,0.0,1723000,27,1,3,1,0,4,0,0.03129241714889421,Normal
213471611,1500000,1.0,0.0,1900000,27,1,4,3,1,1,1,-0.027844180930527596,Outlier
213474311,13300000,1.0,1185000.0,450000,27,1,4,1,0,4,0,0.001893430811214489,Normal
213476211,1500000,0.0,0.0,550000,27,1,4,3,0,4,0,0.04293926578812465,Normal
213477311,2200000,0.0,0.0,1293000,27,1,2,1,0,4,0,0.0019213349838832247,Normal
213480413,1000000,1.0,250000.0,785000,27,1,3,1,0,3,0,0.018503950558255204,Normal
213482011,2400000,1.0,1185000.0,1120502,27,1,4,3,0,4,0,0.02154346219883332,Normal
213486611,390000,0.0,0.0,224090,27,1,3,3,0,3,0,0.03251705751557474,Normal
213493311,160000,0.0,0.0,90000,27,1,3,3,0,4,0,0.04351977031572188,Normal
213496611,1000000,1.0,0.0,882000,27,1,3,1,0,4,0,0.02717575870267301,Normal
213500611,1500000,1.0,0.0,1100000,27,1,4,1,0,4,0,0.02474042875371335,Normal
213506511,6000000,0.0,100000.0,1300000,41,1,4,1,0,2,1,-0.017506080458208624,Outlier
213507011,300000,0.0,0.0,50000,41,1,4,3,0,4,0,0.037163855921217376,Normal
213507711,2000000,0.0,0.0,450000,41,1,3,3,0,4,0,0.04252654832053801,Normal
213510111,400000,0.0,0.0,160000,41,1,4,3,0,4,0,0.03731448241859028,Normal
213510211,6200000,1.0,0.0,5140000,41,1,3,3,1,2,1,-0.01371561782491484,Outlier
213512711,700000,0.0,0.0,65000,41,1,4,3,1,3,1,0.009713552514342841,Normal
213513511,650000,1.0,0.0,960000,41,1,2,1,1,3,0,-0.011105599311754762,Outlier
213515712,1600000,1.0,0.0,1450000,41,1,3,1,0,2,0,-0.011991470591846212,Outlier
213516511,1800000,0.0,0.0,1020000,41,1,4,1,1,4,1,0.005303946295371774,Normal
213517212,100000,1.0,0.0,26000,41,1,2,3,0,4,0,0.00693360016981498,Normal
213517512,1300000,0.0,0.0,1115000,41,1,3,3,0,4,0,0.04187689715104093,Normal
213518011,3500000,1.0,0.0,2230000,41,1,3,3,1,3,1,0.01785474073180411,Normal
213520011,300000,0.0,0.0,50000,41,1,4,3,0,4,0,0.03716643495524484,Normal
213522011,2231142,1.0,0.0,1354999,41,1,3,3,0,4,0,0.03504350915506777,Normal
213523211,1000000,0.0,0.0,371876,41,1,4,3,0,4,0,0.03807858034309785,Normal
213524511,900000,2.0,1870000.0,750000,41,1,3,1,1,2,1,-0.010567342724738102,Outlier
213528311,1400000,1.0,1100000.0,1895262,41,1,3,1,1,3,1,0.018246224714487384,Normal
213537111,30000,0.0,0.0,15000,41,1,3,3,1,4,1,0.015231922942889664,Normal
213537711,1360000,0.0,0.0,760000,41,1,4,3,0,4,0,0.037734099233050634,Normal
213538312,2100000,0.0,0.0,1500000,41,1,3,3,0,4,0,0.041219074217432684,Normal
213539212,3000000,1.0,0.0,1950000,41,1,3,1,0,4,0,0.02429161938557462,Normal
213539512,8000000,2.0,1000000.0,7190000,41,1,4,1,1,3,1,-0.00241725090147133,Outlier
213540411,15000000,1.0,2300000.0,10070000,41,1,4,1,1,1,1,-0.04545654036841985,Outlier
213541212,10000000,1.0,750000.0,6100000,41,1,4,1,1,3,1,0.0026254018139181636,Normal
213541711,200000,0.0,0.0,100000,41,1,2,3,0,4,0,0.014417077797028518,Normal
213543412,1300000,0.0,0.0,300000,41,1,4,3,0,3,0,0.0235841256498966,Normal
213543811,50000000,2.0,2720000.0,40850000,41,1,3,1,1,1,1,-0.06441205485422866,Outlier
213544911,1200000,0.0,0.0,0,41,1,4,3,0,4,0,0.037536518439387476,Normal
213545011,700000,1.0,0.0,350000,41,1,3,3,0,4,0,0.035479849639875015,Normal
213545312,1300000,0.0,0.0,1565000,41,1,3,3,0,4,0,0.04086199581451293,Normal
213546111,1500000,0.0,0.0,1350000,41,1,4,3,0,4,0,0.03677507676807541,Normal
213546911,100000,0.0,0.0,0,41,1,2,1,0,4,0,-0.004315968502855723,Outlier
213554711,1105000,0.0,0.0,674750,41,1,3,3,0,4,0,0.04269501363278578,Normal
213555011,2000000,0.0,0.0,300000,41,1,3,3,0,4,0,0.04251659686764793,Normal
213557011,500000,0.0,0.0,450000,41,1,3,3,1,4,1,0.01641767670525793,Normal
213558311,2500000,2.0,700000.0,900000,41,1,4,1,1,3,1,0.005822635768042459,Normal
213559411,3000000,1.0,1300000.0,1120000,41,1,4,1,1,1,1,-0.029808085140667365,Outlier
213559612,4000000,1.0,600000.0,2795000,41,1,2,1,1,3,1,-0.01571022924858577,Outlier
213564511,10000000,2.0,678534.0,6120000,41,1,4,1,1,2,1,-0.01949377988501146,Outlier
213565612,1105000,0.0,0.0,814750,41,1,3,3,1,4,1,0.01677836190203469,Normal
213569211,2900000,1.0,600000.0,1190000,41,1,2,1,1,4,1,-0.02529681738000482,Outlier
213569711,1500000,0.0,300000.0,1080000,41,1,3,3,0,4,0,0.03527869359318013,Normal
213570013,450000,0.0,0.0,300000,41,1,3,1,0,4,0,0.03050676624217425,Normal
213570313,1000000,0.0,0.0,1300000,41,1,3,3,0,2,0,-0.006958709214954919,Outlier
213578711,500000,0.0,0.0,140000,41,1,4,3,0,4,0,0.03755408045936462,Normal
213579811,30000,0.0,0.0,29000,41,1,4,3,0,4,0,0.0369289619659062,Normal
213581412,1800000,1.0,0.0,1355000,41,1,4,1,1,2,1,-0.007571303085720182,Outlier
213581811,6000000,1.0,0.0,5700000,41,1,4,1,1,2,1,-0.011432653644405377,Outlier
213582211,2231142,0.0,0.0,1354999,41,1,3,3,0,4,0,0.04154631628999251,Normal
213583012,8000000,0.0,0.0,6135000,41,1,3,1,1,2,1,3.6759496092109156e-05,Outlier
213586711,2500000,0.0,0.0,1700000,44,1,3,3,0,4,0,0.0550001242985315,Normal
213586912,4538000,0.0,0.0,1988000,44,1,3,3,0,3,0,0.047329466752363075,Normal
213590111,600000,1.0,0.0,0,44,1,4,1,0,3,0,0.02802522858243362,Normal
213591111,80000,0.0,0.0,0,44,1,4,3,0,4,0,0.0538930194069767,Normal
213594912,800000,0.0,0.0,360000,44,1,4,3,0,3,0,0.042692427933679826,Normal
213595212,560000,0.0,0.0,60000,44,1,4,3,0,4,0,0.05457068258046589,Normal
213596011,1485000,1.0,400000.0,385000,44,1,2,1,0,3,0,-0.00021947295054853945,Outlier
213597611,1152000,0.0,0.0,652000,44,1,4,3,0,3,0,0.04285048327566076,Normal
213599011,10620000,0.0,0.0,6620000,44,1,3,1,0,4,0,0.0255806283070954,Normal
213599711,700000,0.0,0.0,250000,44,1,3,3,0,4,0,0.05773779752976771,Normal
213600311,17584000,0.0,0.0,12634000,44,1,3,1,0,4,0,0.011240812568164869,Normal
213600811,375000,1.0,100000.0,154000,44,1,3,3,0,4,0,0.04660102000274638,Normal
213600911,2854000,0.0,0.0,2604000,44,1,4,1,0,3,0,0.030499513833421105,Normal
213604113,551000,0.0,0.0,401000,44,1,4,3,0,4,0,0.05467987365654438,Normal
213605211,1940000,0.0,0.0,1040000,44,1,4,1,0,3,0,0.032532918247485935,Normal
213605911,21580000,0.0,0.0,13580000,44,1,3,1,0,3,0,0.01281900554472735,Normal
213607411,13410000,0.0,0.0,8410000,44,1,4,1,0,2,0,-0.022876840081521195,Outlier
213609812,4940000,0.0,0.0,340000,44,1,3,1,0,3,0,0.03835700670871494,Normal
213611311,5540000,0.0,0.0,0,44,1,4,1,0,4,0,0.03281161015780981,Normal
213613512,3035000,0.0,0.0,3335000,44,1,3,3,0,4,0,0.050844026836576135,Normal
213614412,3100000,0.0,0.0,1100000,44,1,3,1,0,3,0,0.03960772621804649,Normal
213616711,5002000,0.0,0.0,4602000,44,1,4,3,0,3,0,0.032809939553900436,Normal
213616811,575000,0.0,0.0,150000,44,1,4,3,0,3,0,0.04230831355443291,Normal
213619111,1060000,0.0,0.0,670000,44,1,3,3,0,4,0,0.057772369014705865,Normal
213619211,20000000,2.0,1190000.0,7170000,44,1,3,1,0,2,0,-0.029166365875817352,Outlier
213619411,16096000,0.0,0.0,15196000,44,1,3,3,0,3,0,0.01910942099019769,Normal
213620111,3390000,0.0,290000.0,7340000,44,1,3,1,1,2,1,0.007817037079618517,Normal
213620911,900000,0.0,0.0,350000,44,1,3,1,0,4,0,0.04196740766037715,Normal
213621011,800000,0.0,0.0,300000,44,1,3,3,0,4,0,0.057835775102646036,Normal
213621116,1630000,0.0,0.0,750000,44,1,4,1,0,4,0,0.03750187333889305,Normal
213621711,2150000,0.0,0.0,1524000,44,1,3,3,0,3,0,0.04936054296403884,Normal
213622512,2320000,1.0,600000.0,920000,44,1,2,1,0,4,0,-0.0025449844369513485,Outlier
213623211,12825000,1.0,700000.0,12325000,44,1,3,1,1,3,1,0.01724929094475862,Normal
213627211,11000000,0.0,0.0,10000000,44,1,3,3,0,3,0,0.02921149016431923,Normal
213627311,8026000,0.0,0.0,400000,44,1,3,3,0,3,0,0.04487720837650974,Normal
213628212,674000,0.0,0.0,1440000,44,1,4,3,0,4,0,0.052826944152279634,Normal
213629712,5568000,0.0,0.0,3768000,44,1,4,3,0,3,0,0.034613654413480806,Normal
213629812,1560000,0.0,0.0,0,44,1,3,1,0,2,0,0.0007769487796201334,Normal
213629912,600000,0.0,0.0,0,44,1,3,1,0,3,0,0.037531296583238095,Normal
213629917,540000,0.0,0.0,0,44,1,3,1,0,3,0,0.03742030224294232,Normal
213630011,1200000,0.0,0.0,0,44,1,3,1,0,3,0,0.0385991158209703,Normal
213631213,1680000,0.0,0.0,1210000,44,1,3,3,0,3,0,0.04982159915459502,Normal
213631411,1200000,0.0,0.0,500000,44,1,3,3,0,4,0,0.057841333669824614,Normal
213634411,21970000,1.0,300000.0,20470000,44,1,3,3,1,4,0,-0.009923054544578876,Outlier
213634712,2000000,0.0,0.0,1100000,44,1,3,3,1,3,0,0.044216871565785014,Normal
213635713,100000,0.0,0.0,50000,44,1,4,3,0,3,0,0.041730328567762515,Normal
213640011,3910000,1.0,260000.0,1830000,44,1,2,3,1,3,1,-0.0028401732519688053,Outlier
213640811,560000,0.0,0.0,300000,44,1,2,3,0,3,0,0.021334677362874803,Normal
213641811,750000,0.0,0.0,550000,44,1,3,3,0,4,0,0.0576263734786449,Normal
213645612,210000,0.0,0.0,140000,44,1,3,3,0,4,0,0.057323010012564755,Normal
213645711,190000,0.0,0.0,910000,44,1,4,3,0,4,0,0.0532521836899151,Normal
213646111,2690000,1.0,400000.0,1460000,44,1,3,3,0,3,0,0.03938996878793807,Normal
213646711,1100000,1.0,150000.0,750000,44,1,3,1,1,4,1,0.018427842743256952,Normal
213647511,17000,0.0,0.0,5000,44,1,4,3,0,4,0,0.05389532371835893,Normal
213647711,2560000,0.0,0.0,1960000,44,1,4,3,0,3,0,0.040659744214116084,Normal
213647912,524000,0.0,0.0,235077,44,1,3,3,0,4,0,0.057726469552158606,Normal
213648611,700000,0.0,0.0,0,44,1,3,3,0,4,0,0.05743360360849873,Normal
213651411,2700000,0.0,0.0,1875000,47,1,4,3,0,4,0,0.05656611075556622,Normal
213652411,8700000,0.0,0.0,7830000,47,1,3,3,0,3,0,0.03883955680293965,Normal
213655411,500000,0.0,0.0,200000,47,1,2,3,0,4,0,0.03394087976864254,Normal
213655511,1080000,0.0,0.0,328000,47,1,4,3,0,3,0,0.04758871431918622,Normal
213658612,1300000,0.0,0.0,665000,47,1,4,3,0,4,0,0.05909235823956143,Normal
213658712,6000000,0.0,0.0,4300000,47,1,3,1,1,2,1,0.01619001670513738,Normal
213662211,1500000,0.0,0.0,385000,47,1,4,3,0,4,0,0.05944981618853203,Normal
213665012,1200000,0.0,0.0,80000,47,1,2,1,0,4,0,0.014784692717008588,Normal
213668611,900000,0.0,0.0,390000,47,1,4,3,0,4,0,0.05961771501216896,Normal
213668712,208000,0.0,0.0,104000,47,1,3,3,0,4,0,0.05940522322548894,Normal
213670511,300000,0.0,0.0,74000,47,1,2,3,1,4,0,0.01839260217169058,Normal
213672111,1800000,0.0,0.0,300000,47,1,3,3,0,4,0,0.0600172821429333,Normal
213673614,3000000,1.0,0.0,2330000,47,1,4,3,0,3,0,0.04015521555327564,Normal
213675011,4500000,1.0,740000.0,4300000,47,1,3,3,1,4,1,0.01412170449817225,Normal
213676511,950000,0.0,0.0,732000,47,1,3,3,0,4,0,0.060422824614231985,Normal
213679111,900000,0.0,0.0,70000,47,1,4,3,0,4,0,0.059326719635878655,Normal
213679113,9000000,0.0,0.0,7650000,47,1,3,1,0,3,0,0.03514919436104453,Normal
213681711,850000,0.0,0.0,270000,47,1,3,1,0,4,0,0.0487715647387928,Normal
213682411,2300000,0.0,0.0,480000,47,1,2,1,0,4,0,0.014460437069408447,Normal
213683118,1800000,0.0,0.0,1150000,47,1,2,3,0,4,0,0.03227417379376751,Normal
213684011,500000,0.0,0.0,300000,47,1,3,3,0,3,0,0.05410304841687848,Normal
213685112,650000,0.0,0.0,390000,47,1,4,3,0,3,0,0.04739450854962706,Normal
213685311,860000,0.0,0.0,490000,47,1,4,3,0,4,0,0.059537114975626276,Normal
213685913,1200000,0.0,0.0,700000,47,1,3,1,0,4,0,0.04880429197459707,Normal
213686211,500000,0.0,0.0,50000,47,1,3,3,0,4,0,0.059878034882690515,Normal
213687011,850000,0.0,0.0,250000,47,1,3,3,0,4,0,0.06028046252569029,Normal
213687311,2000000,0.0,0.0,241000,47,1,4,3,1,3,1,0.027887455112911987,Normal
213688012,1000000,0.0,0.0,850000,47,1,3,3,0,3,0,0.054631883730554824,Normal
213688113,1800000,1.0,0.0,950000,47,1,3,3,1,2,1,0.00555465044782426,Normal
213689711,13500000,1.0,290000.0,11860000,47,1,3,1,1,2,1,0.005831640878322985,Normal
213690111,1200000,0.0,0.0,1040000,47,1,3,1,0,3,0,0.04518950451364,Normal
213691511,500000,0.0,0.0,80000,47,1,4,3,0,4,0,0.05914762581278209,Normal
213692811,870000,1.0,0.0,570000,47,1,4,3,1,4,0,0.036928966508108535,Normal
213696112,200000,0.0,0.0,150000,47,1,3,3,0,3,0,0.053447032844210866,Normal
213700511,1100000,0.0,0.0,320000,47,1,4,1,1,4,0,0.03492897187527368,Normal
213700811,18000000,1.0,0.0,14050000,47,1,3,3,1,3,1,0.011895421475145971,Normal
213704212,2800000,0.0,0.0,2080000,47,1,4,1,0,3,0,0.03699405877050907,Normal
213705011,1350000,0.0,0.0,730000,47,1,4,3,0,4,0,0.05932792764970848,Normal
213705612,550000,0.0,0.0,100000,47,1,4,3,0,4,0,0.05928700435133721,Normal
213706612,520000,0.0,0.0,120000,47,1,4,3,0,4,0,0.059261169912243936,Normal
213708611,1200000,0.0,0.0,700000,47,1,3,3,0,4,0,0.06024539701777858,Normal
213709211,2500000,0.0,0.0,2400000,47,1,2,1,1,3,0,0.0070454469385773195,Normal
213709313,3600000,0.0,0.0,2100000,47,1,4,3,0,4,0,0.05539916560734847,Normal
213709314,550000,0.0,0.0,300000,47,1,3,3,0,3,0,0.05410294943818255,Normal
213711116,200000,0.0,0.0,120000,47,1,4,3,0,4,0,0.05835932748530411,Normal
213712911,2600000,0.0,0.0,1200000,47,1,3,3,0,4,0,0.058670192068590046,Normal
213715813,1300000,0.0,0.0,1010000,47,1,4,3,1,2,1,-0.0023785871503224087,Outlier
213717611,900000,0.0,0.0,500000,47,1,4,3,0,4,0,0.05958201347095192,Normal
213719711,2694827,1.0,285000.0,1779377,47,1,3,1,1,2,1,0.01684093904022111,Normal
213720011,16000000,2.0,600000.0,10635000,47,1,4,3,1,2,1,-0.031581899364231024,Outlier
213720511,15000000,2.0,1000000.0,10020000,47,1,4,3,0,3,0,0.0011156121672725543,Normal
213723211,2500000,0.0,0.0,1110000,47,1,3,3,0,3,0,0.0540120932831641,Normal
213723311,4160000,1.0,0.0,2160000,47,1,3,1,0,3,0,0.04012070114290381,Normal
213723313,4160000,1.0,0.0,2160000,47,1,3,1,0,3,0,0.04012070114290381,Normal
213724111,11750000,0.0,0.0,8750000,47,1,3,1,0,3,0,0.03201059529563319,Normal
213724113,11750000,0.0,0.0,9055000,47,1,3,1,0,3,0,0.03185772721503396,Normal
213724512,2100000,0.0,0.0,1200000,47,1,4,3,0,3,0,0.04704713782025784,Normal
213727112,700000,0.0,0.0,510000,47,1,4,3,1,3,0,0.03841324776756372,Normal
213729111,1800000,1.0,0.0,900000,47,1,4,3,0,4,0,0.051146496705538086,Normal
213733511,6000000,1.0,1105000.0,3440000,47,1,2,3,1,3,0,-0.005374802725819337,Outlier
213733512,6000000,1.0,1105000.0,3440000,47,1,2,3,1,3,0,-0.005374802725819337,Outlier
213738012,600000,0.0,0.0,30000,50,1,4,3,0,4,0,0.04651095482884747,Normal
213738321,3730000,0.0,0.0,2730000,50,1,3,3,0,4,0,0.04782426141920127,Normal
213739511,3530000,1.0,0.0,2030000,50,1,3,1,1,4,1,0.022465833191734483,Normal
213740013,31200000,0.0,106000.0,25456000,50,1,3,1,0,4,0,-0.005371036056259005,Outlier
213740611,8500000,1.0,800000.0,5900000,50,1,4,1,0,3,0,0.01150899582904713,Normal
213742011,2980000,1.0,0.0,2480000,50,1,3,1,1,4,1,0.022508637647534628,Normal
213742012,1480000,1.0,0.0,980000,50,1,3,1,1,4,1,0.023013199933372086,Normal
213742611,5400000,1.0,400000.0,3935000,50,1,4,1,1,4,1,0.004291891167347794,Normal
213742711,4000000,0.0,290000.0,60000,50,1,4,1,0,4,0,0.026675902952055203,Normal
213744915,1000000,0.0,0.0,170000,50,1,2,1,0,3,0,-0.0007352461168949301,Outlier
213746111,1045000,0.0,290300.0,0,50,1,4,1,1,3,0,0.02629605215402963,Normal
213747111,3600000,0.0,290300.0,2736000,50,1,2,1,1,3,1,-0.007142873206794853,Outlier
213749012,1200000,0.0,0.0,0,50,1,3,1,0,4,0,0.04066262156773301,Normal
213749912,300000,1.0,0.0,700000,50,1,4,3,0,3,0,0.031695912116954036,Normal
213750716,2250000,0.0,0.0,1650000,50,1,4,1,1,3,1,0.026224148288314597,Normal
213750911,2126238,1.0,80000.0,2152262,50,1,3,1,1,1,1,-0.008801915528775517,Outlier
213752611,3500000,0.0,0.0,150000,50,1,4,3,0,4,0,0.04500366866778,Normal
213753111,2500000,0.0,0.0,710000,50,1,3,1,0,4,0,0.0409452018023829,Normal
213757311,900000,0.0,0.0,420000,50,1,4,3,0,4,0,0.047112714890338435,Normal
213759111,800000,0.0,0.0,550000,50,1,3,3,0,4,0,0.053029812024545486,Normal
213759211,600000,0.0,0.0,330000,50,1,3,3,0,4,0,0.052913943662357625,Normal
213760311,100000,0.0,0.0,30000,50,1,4,3,0,4,0,0.04593880869715232,Normal
213761311,800000,0.0,0.0,300000,50,1,4,3,0,4,0,0.047058610315296394,Normal
213761611,2500000,0.0,0.0,410000,50,1,3,1,0,4,0,0.040882193358243224,Normal
213761811,150000,0.0,0.0,100000,50,1,3,3,0,4,0,0.05193651291682471,Normal
213763515,340000,0.0,0.0,140000,50,1,3,3,0,4,0,0.052254566200119805,Normal
213765213,2000000,0.0,0.0,160000,50,1,4,3,0,4,0,0.046343071638668416,Normal
213765311,120000,0.0,0.0,90000,50,1,4,3,0,4,0,0.04601348285397147,Normal
213767012,2000000,0.0,0.0,170000,50,1,4,3,0,4,0,0.046343071638668416,Normal
213768111,10000000,0.0,0.0,6410000,50,1,3,1,1,1,1,-0.010262798954125494,Outlier
213771211,2300000,0.0,0.0,1340000,50,1,3,3,0,4,0,0.051590675890841015,Normal
213774411,1000000,0.0,0.0,130000,50,1,4,3,0,4,0,0.04693733494587862,Normal
213776111,280000,0.0,0.0,160000,50,1,4,3,1,4,0,0.03671778973090999,Normal
